Unnamed: 0,@form,lemma_1,lemma_2,lemma_3,lemma_4,lemma_5,lemma_6,lemma_7,lemma_8,lemma_9,lemma_10,lemma_11,lemma_12,lemma_13,lemma_14,lemma_15,lemma_16,lemma_17,lemma_18,lemma_19,lemma_20,postag_1,postag_2,postag_3,postag_4,postag_5,postag_6,postag_7,postag_8
6467,ἀδόκιμα,ἀδόκιμος,,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
21982,ἀδόλως,ἀδόλως,ἄδολος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
18606,ἀδόξου,ἀδόξος,ἄδοξος,,,,,,,,,,,,,,,,,,,a-s---fg-,,,,,,,
7410,ἀδόξους,ἄδοξος,,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
16720,ἀδόξως,ἀδόξως,ἄδοξος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
5900,ἀδόξῳ,ἀδόξος,ἄδοξος,,,,,,,,,,,,,,,,,,,a-s---nd-,,,,,,,
13369,ἀδύνατον,ἀδύνατος,ἀδύνατος (n. acc. “impossibile”),,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
17706,ἀεί,ἀεί,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
11280,ἀείναος,ἀέναος,ἀείναος,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
13095,ἀείσας,ἀείδω,ἀείδω (part. aor. nom. m. “avendo cantato”),,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
13274,ἀεθλοφόροι,ἀεθλοφόρος,ἀθλοφόρος,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
6679,ἀενάους,ἀέναος,ἀενάος,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
11767,ἀερθέντας,  ,ἀείρω,ἀείρω (part. aor. pass.),,,,,,,,,,,,,,,,,,v-pappma-,,,,,,,
11680,ἀερθέντες,ἀείρω,ἀείρω (part. aor. nom. pl. “levatisi in mare”?),,,,,,,,,,,,,,,,,,,v-pappmn-,,,,,,,
18175,ἀετὸν,ἀετός,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
18177,ἀετὸς,ἀετός,,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
21643,ἀεὶ,ἀεί,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
13094,ἀεῖσαι,ἀείδω,ἀείδω (inf. aor. “cantare”),,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
12941,ἀζήμιος,ἀζήμιος,ἀζήμιος (m. nom. “senza subire danno”),,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
3220,ἀζαλέαις,ἀζάλεια,ἀζαλέος,,,,,,,,,,,,,,,,,,,a-p---fd-,,,,,,,
958,ἀηδῶς,ἀηδής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
16802,ἀηττήτους,ἀήσσητος,ἀήττητος,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
17107,ἀηττήτων,ἀήσσητος,ἀήττητος,,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
12804,ἀθάνατος,ἀθάνατος,ἀθάνατος (m. nom. sg. “immortale”),,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
23941,ἀθέμιτα,ἀθέμιστος,ἄθεμις,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
23938,ἀθέως,ἄθεος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
16473,ἀθίκτους,ἀθίκτος,ἄθικτος,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
8367,ἀθεάτοις,ἀθέατος,,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
14584,ἀθεάτων,ἀθέατος,ἀθεάτος,,,,,,,,,,,,,,,,,,,a-p---ng-,,,,,,,
8728,ἀθεμίστοις,ἀθέμιστος,ἀθεμίστιος,,,,,,,,,,,,,,,,,,,a-p---fd-,,,,,,,
14922,ἀθεμίτοις,ἀθέμιστος,ἀθέμιτος,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
22410,ἀθεμιστότεροι,ἀθέμιστος,ἀθεμιστότερος,,,,,,,,,,,,,,,,,,,a-p---mnc,,,,,,,
17628,ἀθεότητα,ἀθεότης,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
6076,ἀθλίων,ἀθλῖος,ἄθλιος,,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
5423,ἀθλίως,ἀθλίως,ἄθλιος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
19399,ἀθλημάτων,ἄθλημα,ἆθλον,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
2000,ἀθλιωτάτους,,,ἄθλιος,,,,,,,,,,,,,,,,,,a-p---mas,,,,,,,
2179,ἀθλιώτατος,,ἄθλιος,,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
16155,ἀθλιώτεροι,ἀθλιώτερος,ἄθλιος,,,,,,,,,,,,,,,,,,,a-p---mnc,,,,,,,
15064,ἀθορύβως,ἀθορύβως,ἀθόρυβος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
15418,ἀθροίσας,ἀθροίζω,ἀθροίζω (part.aor.nom.m.),,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
18982,ἀθρόους,ἀθρόος,,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
24522,ἀθρόως,ἀθρόος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
22141,ἀθρῶν,ἀθρέω,ἀθροίζω,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
5996,ἀθυμητέον,ἀθυμέω,ἀθυμητέον,,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
22830,ἀθυμοτέραν,ἀθύμος,ἄθυμος,,,,,,,,,,,,,,,,,,,a-s---fac,,,,,,,
19449,ἀθυμοῦντα,ἀθυμέω,ἀθυμόω,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
25483,ἀθύμως,ἄθυμος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
17815,ἀιδίους,ἀίδιος,,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
5373,ἀκ,???,ἀπό,ἐκ,,,,,,,,,,,,,,,,,,r--------,,,,,,,
19996,ἀκάκως,ἀκάκως,ἄκακος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
11720,ἀκέσασθαι,ἀκέομαι,ἀκέομαι (inf.),,,,,,,,,,,,,,,,,,,v--anm---,,,,,,,
19043,ἀκέσεως,ἄκεσις,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
23199,ἀκίνδυνά,ἀκίνδυνος,,,,,,,,,,,,,,,,,,,,a-p---nn-,,,,,,,
23239,ἀκίνδυνα,ἀκίνδυνος,,,,,,,,,,,,,,,,,,,,,,,,,,,
19150,ἀκίνητα,ἀκίνητος,,,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
17816,ἀκίνητον,ἀκίνητος,,,,,,,,,,,,,,,,,,,,a-s---ma-,a-s---na-,,,,,,
19411,ἀκαίροις,ἀκαίρως,ἄκαιρος,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
2065,ἀκαίρως,,,ἄκαιρος,,,,,,,,,,,,,,,,,,d--------,,,,,,,
19812,ἀκακώτερον,ἀκάκως,ἄκακος,,,,,,,,,,,,,,,,,,,a-s---nac,,,,,,,
10856,ἀκανθώδης,  ,ἀκάνθώδης,ἀκανθώδης,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
14860,ἀκαταιτιάτων,ἀκαταίτιατος,ἀκαταιτίατος,,,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
24935,ἀκαταπλήκτως,ἀκατάπληκτος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
19625,ἀκατασκεύως,ἀκατάσκευος,ἀκατασκεύως,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
7087,ἀκατηγόρητον,ἀκατήγορος,ἀκατηγόρητος,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
15594,ἀκείνη,ἐκεῖνος,ἐκεῖνος (nom.f.),,,,,,,,,,,,,,,,,,,p-s---fn-,,,,,,,
9487,ἀκείνοις,ἐκεῖνοις,ἐκεῖνος,,,,,,,,,,,,,,,,,,,p-p---md-,,,,,,,
21262,ἀκείνους,οὗτος,ἐκεῖνος,,,,,,,,,,,,,,,,,,,p-p---ma-,,,,,,,
24692,ἀκείνῳ,ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-s---md-,,,,,,,
4832,ἀκεραίου,ἀκέραιος,ἀκέριος,ἀκεραῖος,,,,,,,,,,,,,,,,,,a-s---fg-,a-s---mg-,a-s---ng-,,,,,
24325,ἀκεῖ,ἐκεῖ,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
22558,ἀκεῖθεν,ἐκεῖθεν,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
23100,ἀκεῖνο,ἐκεῖνος,,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
14642,ἀκεῖνοί,ἐκεῖνος,,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
9399,ἀκεῖνοι,ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-p---mn-,,,,,,,
24643,ἀκεῖνον,ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-s---ma-,,,,,,,
15194,ἀκεῖνος,  ,ἐκεῖνος,,,,,,,,,,,,,,,,,,,p-s---mn-,,,,,,,
6924,ἀκεῖσε,ἀκεῖσε,ἐκεῖσε,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
13467,ἀκηκοὼς,ἀκούω,ἀκούω (part. perf. nom. m. “avendo udito”),,,,,,,,,,,,,,,,,,,v-srpamn-,,,,,,,
3623,ἀκηκόατε,ἀκούω,ἀκούω (perf.),ἀκούω (perf.2p),,,,,,,,,,,,,,,,,,v2pria---,,,,,,,
21967,ἀκινάκας,ἀκινάκης,ἀκινάξ,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
21962,ἀκινάκην,ἀκινάκης,ἀκινάξ,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
17519,ἀκινάκῃ,ἀκινάκης,,,,,,,,,,,,,,,,,,,,n-s---md-,,,,,,,
19166,ἀκινήτοις,ἀκίνητος,,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
24089,ἀκινδύνως,ἀκίνδυνος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
21247,ἀκληρούντων,ἀκληρέω,"ἀκληρόω (for ""diseredati""?)",,,,,,,,,,,,,,,,,,,v-pppamg-,,,,,,,
7575,ἀκμάσαντες,ἀκμάζω,,,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
13205,ἀκμαζούσας,  ,ἀκμάζω,ἀκμάζω (part. pres. acc. f. pl. “fiorenti”),,,,,,,,,,,,,,,,,,v-pppafa-,,,,,,,
9432,ἀκμαιοτάτους,ἀκμαιότατος,ἀκμαῖος,,,,,,,,,,,,,,,,,,,a-p---mas,,,,,,,
8845,ἀκμαιότατοι,ἀκμαιότατος,ἀκμαῖος,,,,,,,,,,,,,,,,,,,a-p---mns,,,,,,,
21607,ἀκμὴν,ἀκμή,ἀκμήν,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
25279,ἀκμῆτας,ἀκμής,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
3444,ἀκολαστοτάτη,ἀκολαστοτατος,ἀκόλαστος,,,,,,,,,,,,,,,,,,,a-s---fns,,,,,,,
15499,ἀκολουθήσασα,ἀκολουθέω,ἀκολουθέω (part.aor.nom.f.),,,,,,,,,,,,,,,,,,,v-sapafn-,,,,,,,
1250,ἀκολουθίσκον,ἀκολουθίσκος,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
15586,ἀκολουθεῖν,ἀκολουθέω,ἀκολουθέω (inf),ἀκολουθέω (inf.),,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
4364,ἀκολουθοῦσα,ἀκολουθέω,ἀκολουθέω (part.),,,,,,,,,,,,,,,,,,,v-sppafn-,,,,,,,
4366,ἀκολουθοῦσαν,ἀκολουθέω,ἀκολουθέω (part.),,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
2071,ἀκολούθως,,ἀκόλουθος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
13571,ἀκοντίζων,ἀκοντίζω,ἀκοντίζω (part. pres. nom. m.),,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
19252,ἀκοντίων,ἀκόντιον,,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
19689,ἀκονώντων,ἀκονάω,ἀκονόω,,,,,,,,,,,,,,,,,,,v-pppamg-,,,,,,,
25808,ἀκουσίους,ἀεκούσιος,,,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
16302,ἀκουσίων,ἀεκούσιος,ἀκούσιος,,,,,,,,,,,,,,,,,,,a-p---ng-,,,,,,,
23879,ἀκουσίως,ἀκούσιος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
7098,ἀκουστήν,ἀκουστής,ἀκουστός,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
5196,ἀκούεθ᾽,ἀκούω,ἀκούω (2pl.),,,,,,,,,,,,,,,,,,,v2ppma---,,,,,,,
3644,ἀκούειν,ἀκούω,ἀκούω (inf.),,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
4449,ἀκούετε,ἀκούω,ἀκούω (2pl.),ἀκούω (imp.2p),,,,,,,,,,,,,,,,,,v2ppia---,v2ppma---,,,,,,
5132,ἀκούοιτε,ἀκούω,ἀκούω (opt.2pl.),,,,,,,,,,,,,,,,,,,v2ppoa---,,,,,,,
15792,ἀκούοντας,ἀκούω,ἀκούω (part.pres.acc.m.pl),,,,,,,,,,,,,,,,,,,v-pppama-,,,,,,,
4159,ἀκούοντες,ἀκούω,ἀκούω (part.),,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
15661,ἀκούουσι,ἀκούω,ἀκούω (part.pres.dat.m.pl),,,,,,,,,,,,,,,,,,,v-pppamd-,,,,,,,
5267,ἀκούουσιν,ἀκούω,ἀκούω (3pl.),,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
3807,ἀκούσαντες,ἀκούω,ἀκούω (part.),,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
1748,ἀκούσας,  ,,,ἀκούω,,,,,,,,,,,,,,,,,a-p---fa-,v-pppafa-,v-sapamn-,v-sppamn-,,,,
4401,ἀκούσασαι,ἀκούω,ἀκούω (aor.part.),,,,,,,,,,,,,,,,,,,v-papafn-,,,,,,,
13098,ἀκούσεσθαι,ἀκούω,ἀκούω (inf. fut. med. “ascoltare”),,,,,,,,,,,,,,,,,,,v--fnm---,,,,,,,
5148,ἀκούσεσθε,ἀκούω,ἀκούω (fut.2pl.),,,,,,,,,,,,,,,,,,,v2pfim---,,,,,,,
4079,ἀκούσητε,ἀκούω,ἀκούω (subj.),,,,,,,,,,,,,,,,,,,v2pasa---,,,,,,,
24047,ἀκούσιον,ἀεκούσιος,,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
9923,ἀκούσω,ἀκούω,,,,,,,,,,,,,,,,,,,,v1sfia---,,,,,,,
13661,ἀκούω,ἀκούω,ἀκούω (1s? “ascolto”),,,,,,,,,,,,,,,,,,,v1spia---,,,,,,,
5183,ἀκούων,ἀκούω,ἀκούω (part.),,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
4903,ἀκούῃ,ἀκούω,ἀκούω (subj.),,,,,,,,,,,,,,,,,,,v2spse---,,,,,,,
13503,ἀκοὴν,  ,ἀκοή,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
11796,ἀκοῇ,ἀκοή,ἀκοή (dat. “a quanto ho sentito”),,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
4874,ἀκοῦσαί,ἀκούω,ἀκούω (inf.),,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
4020,ἀκοῦσαι,ἀκέω,ἀκούω,ἀκούω (aor.inf.),,,,,,,,,,,,,,,,,,v--ana---,v-pppafn-,,,,,,
14784,ἀκράτου,ἀκράτος,ἀκρατής,ἄκρατος,,,,,,,,,,,,,,,,,,a-s---fg-,,,,,,,
12846,ἀκρήτου,ἄκρατος,ἄκρατος (gen. “puro”),,,,,,,,,,,,,,,,,,,a-s---mg-,,,,,,,
9247,ἀκρίβεια,ἀκρίβεια,,,,,,,,,,,,,,,,,,,,n-s---fn-,,,,,,,
15389,ἀκρίτους,ἀκρίτος,ἀκριτος,ἄκριτος,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
14341,ἀκρίτως,ἀκρίτως,ἄκριτος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
18096,ἀκρασίαν,ἀκρασία,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
17903,ἀκρασίας,ἀκρασία,,,,,,,,,,,,,,,,,,,,n-p---fa-,n-s---fg-,,,,,,
22134,ἀκρατείᾳ,ἀκράτεια,ἀκρασία,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
18978,ἀκρατῆ,ἀκρατής,,,,,,,,,,,,,,,,,,,,a-s---ma-,,,,,,,
4026,ἀκριβέστερον,ἀκριβής,ἀκριβής (compar.),,,,,,,,,,,,,,,,,,,a-s---nac,,,,,,,
4495,ἀκριβεστάτης,ἀκριβής,ἀκριβής (superl.),,,,,,,,,,,,,,,,,,,a-s---fgs,,,,,,,
5009,ἀκριβολογοῦμαι,ἀκριβολογέομαι,ἀκριβολογέομαι (1sg.mid.),,,,,,,,,,,,,,,,,,,v1spim---,,,,,,,
7532,ἀκριβὴς,ἀκριβής,,,,,,,,,,,,,,,,,,,,a-s---fn-,,,,,,,
23796,ἀκριβῶς,ἀκριβής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
4841,ἀκροάσασθαι,ἀκροάζομαι,ἀκροάομαι,ἀκροάομαι (inf.mid.),,,,,,,,,,,,,,,,,,v--ane---,,,,,,,
5310,ἀκροατήν,ἀκροατής,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,ἀκροατὴν,ἀκροατής,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
21772,ἀκροβολιζόμενοι,ἀκροβολίζομαι,,,,,,,,,,,,,,,,,,,,v-pppmmn-,,,,,,,
20351,ἀκροβολισμούς,ἀκροβολισμός,ἀκροβόλισις,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
22503,ἀκροβολισμοὺς,ἀκροβολισμός,ἀκροβόλισις,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
20972,ἀκροβολισμοῖς,ἀκροβολισμός,ἀκροβόλισις,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
21721,ἀκροβολισμοῦ,ἀκροβολισμός,ἀκροβόλισις,,,,,,,,,,,,,,,,,,,n-s---mg-,,,,,,,
6620,ἀκροδρύων,ἀκρόδρυα,ἀκρόδρυον,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
11444,ἀκροπόλι,ἀκρόπολις,ἀκρόπολις (dat. sing.?),,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
10047,ἀκροπόλιος,ἀκρόπολις,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
16827,ἀκροστόλια,ἀκροστόλιον,ἀκρόστολον,,,,,,,,,,,,,,,,,,,n-p---na-,,,,,,,
575,ἀκροωμένους,,ἀκροάομαι,,,,,,,,,,,,,,,,,,,v-pfpema-,,,,,,,
992,ἀκροώμενον,,ἀκροάομαι,,,,,,,,,,,,,,,,,,,v-sfpema-,,,,,,,
15981,ἀκροᾶσθαι,ἀκροάζομαι,ἀκροάομαι,,,,,,,,,,,,,,,,,,,v--fne---,v--pnm---,,,,,,
17513,ἀκρόπολιν,ἀκρόπολις,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
375,ἀκταίας,,ἀκταῖος,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
18760,ἀκτημόνων,ἀκτήμων,,,,,,,,,,,,,,,,,,,,a-p---ng-,,,,,,,
14674,ἀκτιάδα,ἀκτιάς,ἄκτιας,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
7906,ἀκτὴν,ἀκτή,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
18829,ἀκυρώσας,ἀκυρόω,,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
25400,ἀκωλύτως,ἀκώλυτος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
5200,ἀκόντων,ἀέκων,ἄκων,ἄκων (part.),,,,,,,,,,,,,,,,,,a-p---mg-,,,,,,,
25043,ἀκόσμως,ἄκοσμος,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
2893,ἀλέτων,ἀλέτης,ἀλέτων,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
19544,ἀλίμενον,ἀλίμενος,ἄλιμενος,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
31,ἀλαζονίστατον,,ἀλαζών,,,,,,,,,,,,,,,,,,,a-s---nns,,,,,,,
23613,ἀλαζονευμάτων,ἀλαζόνευμα,,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
2719,ἀλαζόνος,ἀλάζων,ἀλαζών,,,,,,,,,,,,,,,,,,,n-s---mg-,,,,,,,
18601,ἀλαλαγμοὶ,ἀλαλαγή,ἀλαλαγμός,,,,,,,,,,,,,,,,,,,n-p---mn-,,,,,,,
5213,ἀλγεῖς,ἀλγέω,ἀλγέω (2sg.),,,,,,,,,,,,,,,,,,,v2spia---,,,,,,,
5484,ἀλειτήριον,ἀλειτήριος,ἀλιτήριος,,,,,,,,,,,,,,,,,,,a-s---ma-,,,,,,,
19401,ἀλεξοίμεθα, ἀμύνομαι),ἀλέξω,ἀλεξομαι (standard lemma: ἀλεξω,,,,,,,,,,,,,,,,,,v1pfom---,,,,,,,
12908,ἀλεξομένους,ἀλέξω,ἀλεξομαι? (part. pres. acc. m. pl. “che opponevano resistenza”?),,,,,,,,,,,,,,,,,,,v-pppema-,,,,,,,
13168,ἀληθέα,ἀληθής,ἀληθής (n. acc. pl.? “cose vere”?),,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
10003,ἀληθέι,ἀληθής,ἀληθής (dat. sing. “in verità”),,,,,,,,,,,,,,,,,,,a-s----d-,,,,,,,
23516,ἀληθές,ἀληθής,,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
22379,ἀληθέστατον,ἀληθέστατος,ἀληθής,,,,,,,,,,,,,,,,,,,a-s---nns,,,,,,,
22908,ἀληθέστατος,ἀληθέστατος,ἀληθής,,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
9914,ἀληθέως,ἀληθής,ἀληθῶς,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
11111,ἀληθίζεσθαι,ἀληθίζω (medio? “dire la verità”?),ἀληθεύω,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
7625,ἀληθείας,ἀλήθεια,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
22147,ἀληθεστάτην,ἀληθέστατος,ἀληθής,,,,,,,,,,,,,,,,,,,a-s---fas,,,,,,,
7431,ἀληθεῖς,ἀληθής,,,,,,,,,,,,,,,,,,,,a-p---fa-,a-p---fn-,,,,,,
21644,ἀληθινὰς,ἀληθινός,,,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
1846,ἀληθινῶς,ἀληθινός,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
7981,ἀληθὲς,ἀληθής,,,,,,,,,,,,,,,,,,,,a-s---na-,a-s---nn-,,,,,,
15483,ἀληθῆ,ἀληθής,ἀληθής (n.acc.pl),ἀληθής (n.acc.pl. “le cose vere”),ἀληθής (n.acc.pl.),,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
23884,ἀληθῶς,ἀληθής,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
16874,ἀλιμένοις,ἀλίμενος,ἄλιμενος,,,,,,,,,,,,,,,,,,,a-p---nd-,,,,,,,
231,ἀλιμένου,ἀλίμενος,,,,,,,,,,,,,,,,,,,,a-s---fg-,a-s---ng-,,,,,,
14498,ἀλκίμους,ἀλκίμος,ἀλκιμός,ἄλκιμος,,,,,,,,,,,,,,,,,,a-p---ma-,,,,,,,
18364,ἀλκαῖς,ἀλκή,,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
20839,ἀλκιμωτάτοις,ἀλκιμώτατος,ἄλκιμος,,,,,,,,,,,,,,,,,,,a-p---mds,,,,,,,
14387,ἀλκιμωτάτους,ἀλκιμός,ἄλκιμος,,,,,,,,,,,,,,,,,,,a-p---mas,,,,,,,
20841,ἀλκιμωτάτων,ἀλκιμός,ἄλκιμος,,,,,,,,,,,,,,,,,,,a-p---ngs,,,,,,,
20,ἀλκιμώτατος,,ἄλκιμος,,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
14027,ἀλκιμώτερον,ἀλκιμός,ἄλκιμος,,,,,,,,,,,,,,,,,,,a-s---nnc,,,,,,,
10177,ἀλκιμώτερος,ἀλκιμός (comp.),ἄλκιμος,,,,,,,,,,,,,,,,,,,a-s---mnc,,,,,,,
16603,ἀλκῆς,ἀλκή,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
14484,ἀλλ,ἀλλά,,,,,,,,,,,,,,,,,,,,,,,,,,,
23892,ἀλλʼ,ἀλλά,,,,,,,,,,,,,,,,,,,,c--------,d--------,,,,,,
24467,ἀλλά,ἀλλά,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
11020,ἀλλέων,ἄλλοι (o: ἄλλος) ,ἄλλος,ἄλλος (ion. pl. gen.?),,,,,,,,,,,,,,,,,,a-p---fg-,p-p---fg-,,,,,,
7925,ἀλλήλοις,ἀλλήλων,ὠφέλιμος,,,,,,,,,,,,,,,,,,,p-p---md-,,,,,,,
1389,ἀλλήλους,ἀλλήλων,,,,,,,,,,,,,,,,,,,,p-p---ma-,,,,,,,
7838,ἀλλήλων,  ,ἀλλήλων,,,,,,,,,,,,,,,,,,,p-p---mg-,p-p---ng-,,,,,,
7855,ἀλλαγαῖς,ἀλλαγή,,,,,,,,,,,,,,,,,,,,n-p---fd-,,,,,,,
25675,ἀλλαττόμενος,ἀλλάσσω,,,,,,,,,,,,,,,,,,,,v-sppemn-,,,,,,,
37,ἀλλοίων,ἀλλοῖος,,,,,,,,,,,,,,,,,,,,a-p---ng-,,,,,,,
14072,ἀλλογνώσας,ἀλλογνοέω,ἀλλογνωστέω,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
19790,ἀλλοιοτέραν,ἀλλοιοτέρος,ἀλλοῖος,,,,,,,,,,,,,,,,,,,a-s---fac,,,,,,,
20316,ἀλλοιότερόν,ἀλλοιόω,ἀλλοῖος,,,,,,,,,,,,,,,,,,,a-s---nac,,,,,,,
15700,ἀλλοτρίας,ἀλλότριος,ἀλλότριος (f.acc.pl),,,,,,,,,,,,,,,,,,,a-p---fa-,,,,,,,
3387,ἀλλοτρίως,ἀλλοτρίως,ἀλλότριος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
10692,ἀλλοτριοῦται,ἀλλοτριόω,ἀλλοτριόω (3s “si rende estraneo”? Ion. pass.),,,,,,,,,,,,,,,,,,,v3spie---,,,,,,,
