Unnamed: 0,@form,lemma_1,lemma_2,lemma_3,lemma_4,lemma_5,lemma_6,lemma_7,lemma_8,lemma_9,lemma_10,lemma_11,lemma_12,lemma_13,lemma_14,lemma_15,lemma_16,lemma_17,lemma_18,lemma_19,lemma_20,postag_1,postag_2,postag_3,postag_4,postag_5,postag_6,postag_7,postag_8
7251,κυριωτάτην,,κύριος,,,,,,,,,,,,,,,,,,,a-s---fas,,,,,,,
18433,κυριωτάτοις,κύριος,,,,,,,,,,,,,,,,,,,,a-p---nds,,,,,,,
25568,κυριωτάτου,κύριος,,,,,,,,,,,,,,,,,,,,a-s---ngs,,,,,,,
5717,κυριωτέραν,,κύριος,,,,,,,,,,,,,,,,,,,a-s---fac,,,,,,,
19144,κυριώτατα,κύριος,,,,,,,,,,,,,,,,,,,,a-p---nas,,,,,,,
20289,κυριώτατον,,κύριος,,,,,,,,,,,,,,,,,,,a-s---nas,,,,,,,
4153,κυριώτατος,,,κύριος,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
19504,κυριώτατόν,,κύριος,,,,,,,,,,,,,,,,,,,a-s---nas,,,,,,,
15668,κυριώτερον,κύριος,,,,,,,,,,,,,,,,,,,,a-s---mac,,,,,,,
18691,κυροῦν,κυρέω,κυρόω,,,,,,,,,,,,,,,,,,,v--pia---,,,,,,,
18839,κυρωθέντος,κυρόω,,,,,,,,,,,,,,,,,,,,v-sappmg-,v-sappng-,,,,,,
21694,κυρώσαντος,κυρόω,,,,,,,,,,,,,,,,,,,,v-sapamg-,,,,,,,
13413,κυρῆσαι,κυρέω,,,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
13565,κυσί,κύων,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
12388,κυσὶ,κύων,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
10296,κω,  ,,,πω,,,,,,,,,,,,,,,,,d--------,,,,,,,
3079,κωκυτὸν,κωκυτός,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
15248,κωλυόμενός,κωλύω,,,,,,,,,,,,,,,,,,,,v-sppemn-,,,,,,,
19053,κωλύει,κωλύω,,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
15257,κωλύειν,  ,κωλύω,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
19209,κωλύουσαν,κωλύω,,,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
4799,κωλύσει,κωλύω,,,,,,,,,,,,,,,,,,,,v3sfia---,v3sfia--c,,,,,,
4800,κωλύσουσι,κωλύω,,,,,,,,,,,,,,,,,,,,v3pfia---,,,,,,,
4661,κωλῦον,κωλύω,,,,,,,,,,,,,,,,,,,,v-sppann-,,,,,,,
5032,κωλῦσαι,κωλύω,,,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
2357,κωμάζειν,κωμάζω,,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
2703,κωμαζόντων,κωμάζω,,,,,,,,,,,,,,,,,,,,v-pppamg-,,,,,,,
7809,κωμηδὸν,κωμηδόν,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
275,κωμικός,κωμικός,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,κωμικὸς,κωμικός,,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
1637,κωμωδιοποιός,,κωμῳδιοποιός,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
1069,κωμωδῶν,κωμωδέω,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,κωμῳδιοποιός,κωμῳδιοποιός,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,κωμῳδιοποιὸς,κωμῳδιοποιός,,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
23535,κωμῳδῶν,κωμῳδός,,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
14839,κωμῶν,,κώμη,,,,,,,,,,,,,,,,,,,n-p---fg-,,,,,,,
9661,κως,  ,,πως,,,,,,,,,,,,,,,,,,d--------,,,,,,,
17861,κωφὰ,κωφός,,,,,,,,,,,,,,,,,,,,a-p---nn-,,,,,,,
18044,κωφὸν,κωφός,,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
10536,κόθεν,,πόθεν,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
18295,κόλακας,κόλαξ,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
7988,κόλπον,κόλπος,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
7909,κόλπος,κόλπος,,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
8187,κόλπῳ,κόλπος,,,,,,,,,,,,,,,,,,,,n-s---md-,,,,,,,
384,κόμας,,κόμη,,,,,,,,,,,,,,,,,,,n-p---fa-,n-s---fa-,,,,,,
16483,κόνδυλον,,κόνδυλος,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
810,κόνιν,,κόνις,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
19668,κόνους,κόννος,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
21796,κόπον,κόπος,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
19269,κόρας,κόρη,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
24883,κόρον,κόρος,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
49,κόρρας,,κόρση,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
19268,κόρων,κόρος,,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
17167,κόσμει,κοσμέω,,,,,,,,,,,,,,,,,,,,v2spma---,,,,,,,
16131,κόσμοί,,κόσμος,,,,,,,,,,,,,,,,,,,n-p---mn-,,,,,,,
6448,κόσμον,κόσμος,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
7752,κόσμος,κόσμος,,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
7893,κόσμῳ,κόσμος,,,,,,,,,,,,,,,,,,,,n-s---md-,,,,,,,
11411,κόσοι,πόσος,,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
10880,κότερα,  ,,πότερος,,,,,,,,,,,,,,,,,,a-p---na-,,,,,,,
14101,κότερον,,πότερος,,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
2566,κύβδ᾽,κύβδα,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
826,κύκλῳ,,κύκλος,,,,,,,,,,,,,,,,,,,n-s---md-,,,,,,,
19190,κύλικας,κύλιξ,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
9471,κύουσαν,,κύω,,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
15609,κύριον,κύριος,,,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
19356,κύριος,κύριος,,,,,,,,,,,,,,,,,,,,n-s---mn-,n-s---ng-,,,,,,
12338,κύρτῃ,κύρτη,,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
18894,κώθων,κώθων,,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
24486,κώλυσιν,κώλυσις,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
17229,κώμην,κώμη,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
10513,κώμης,κώμη,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
17687,κώμοις,κῶμος,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
17663,κώμων,,κῶμος,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
13037,κώμῳ,κῶμος,,,,,,,,,,,,,,,,,,,,n-s---md-,,,,,,,
9340,κἀ,καί,,,,,,,,,,,,,,,,,,,,c--------,,,,,,,
15113,κἀ-,καί,,,,,,,,,,,,,,,,,,,,c--------,,,,,,,
13251,κἀγαθοί,καὶ ἀγαθός,,,,,,,,,,,,,,,,,,,,a-p---mn-,,,,,,,
23907,κἀγαθὸς,καὶ ἀγαθός,,,,,,,,,,,,,,,,,,,,a-s---mn-,,,,,,,
23566,κἀγὼ,καί ἐγώ,,,,,,,,,,,,,,,,,,,,p1s---mn-,,,,,,,
656,κἀθελοπόρνοισιν,καὶ ἐθελόπορνος,,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
2397,κἀκείνη,καί ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-s---fn-,,,,,,,
19469,κἀκείνην,καί ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-s---fa-,,,,,,,
2007,κἀκείνους,καί ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-p---ma-,,,,,,,
24787,κἀκείνῳ,καί ἐκεῖνος,,,,,,,,,,,,,,,,,,,,,,,,,,,
24358,κἀκεῖ,καὶ ἐκεῖ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,κἀκεῖθεν,καί ἐκεῖθεν,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
23240,κἀκεῖνο,καί ἐκεῖνος,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,κἀκεῖνος,,καὶ ἐκεῖνος,,,,,,,,,,,,,,,,,,,p-s---mn-,,,,,,,
23777,κἀκεῖνό,καὶ ἐκεῖνος,,,,,,,,,,,,,,,,,,,,p-s---nn-,,,,,,,
23968,κἀμοὶ,καί ἐγώ,,,,,,,,,,,,,,,,,,,,p1s---md-,,,,,,,
24357,κἀμὲ,καὶ ἐγώ,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,κἀν,καὶ ἐάν,,,,,,,,,,,,,,,,,,,,r--------,,,,,,,
1926,κἀνθρώπων,,καὶ ἄνθρωπος,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
493,κἀνταῦθα,,καὶ ἐνταῦθα,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
3416,κἀξεπεσφραγίζετο,καί ἐξεπισφραγίζομαι,,,,,,,,,,,,,,,,,,,,v3siie---,,,,,,,
2286,κἀπέδειξεν,,καί ἀποδείκνυμι,καί ἐπιδείκνυμι,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
349,κἀπιχώρια,,καί ἐπιχώριος,,,,,,,,,,,,,,,,,,,a-p---nn-,,,,,,,
14490,κἀπὶ,καί ἐπί,,,,,,,,,,,,,,,,,,,,r--------,,,,,,,
23234,κἂν,,,καὶ ἄν,,,,,,,,,,,,,,,,,,d--------,,,,,,,
2043,κἄντα,καί ἄντα,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
2244,κἄπειτα,,καί ἔπειτα,,,,,,,,,,,,,,,,,,,c--------,d--------,,,,,,
2644,κἄπειτεν,καί ἔπειτα,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
1990,κἄφησέ,καί φημί,,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
548,κἠρᾶν,,καὶ ἐράω ,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
2018,κᾆθ᾽,καί εἶτα,,,,,,,,,,,,,,,,,,,,c--------,d--------,,,,,,
2015,κᾆτα,καί εἶτα,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
24199,κᾆτ᾽,καί εἶτα,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
171,κᾠὸν,καὶ ᾠόν,,,,,,,,,,,,,,,,,,,,n-s---na-,,,,,,,
23487,κ᾽,καί,,,,,,,,,,,,,,,,,,,,,,,,,,,
12327,κῃ,πη,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
5506,κῆρυξ,,κῆρυξ,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
13378,κῇ,,πῆ,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
19049,λ,λ,,,,,,,,,,,,,,,,,,,,m--------,,,,,,,
10288,λάβε,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
3760,λάβοι,λαμβάνω,,,,,,,,,,,,,,,,,,,,v3saoa---,,,,,,,
6465,λάβοιμι,λαμβάνω,,,,,,,,,,,,,,,,,,,,v1saoa---,,,,,,,
4558,λάβοιτε,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2paoa---,,,,,,,
4434,λάβωσι,λαμβάνω,,,,,,,,,,,,,,,,,,,,v3pasa---,,,,,,,
4645,λάβῃ,λαμβάνω,,,,,,,,,,,,,,,,,,,,v3sasa---,,,,,,,
15574,λάβῃς,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2sasa---,,,,,,,
14318,λάθρα,,λάθρῃ,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
23822,λάθρᾳ,λάθρῃ,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
15846,λάθω,λανθάνω,,,,,,,,,,,,,,,,,,,,v1sasa---,,,,,,,
4648,λάθῃ,λανθάνω,,,,,,,,,,,,,,,,,,,,v3sasa---,,,,,,,
12645,λάμψεαι,  ,λαμβάνω,,,,,,,,,,,,,,,,,,,v2sfim---,,,,,,,
6824,λάφυρα,λάφυρα,,,,,,,,,,,,,,,,,,,,n-p---na-,,,,,,,
25555,λάφυρον,λάφυρα,,,,,,,,,,,,,,,,,,,,n-s---na-,,,,,,,
23444,λάχε,λαγχάνω,,,,,,,,,,,,,,,,,,,,v3saia---,,,,,,,
6055,λάχωσιν,λαγχάνω,,,,,,,,,,,,,,,,,,,,v3pasa---,,,,,,,
23061,λέγε,λέγω,,,,,,,,,,,,,,,,,,,,v2spma---,,,,,,,
23072,λέγει,,λέγω,,,,,,,,,,,,,,,,,,,v3spia---,,,,,,,
23027,λέγειν,λέγω,,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
24155,λέγεις,λέγω,,,,,,,,,,,,,,,,,,,,v2spia---,,,,,,,
8891,λέγεσθαί,λέγω,,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
23018,λέγεσθαι,λέγω,,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
25981,λέγεταί,λέγω,,,,,,,,,,,,,,,,,,,,v3spie---,,,,,,,
23377,λέγεται,λέγω,,,,,,,,,,,,,,,,,,,,v3spie---,,,,,,,
19461,λέγετε,λέγω,,,,,,,,,,,,,,,,,,,,v2ppma---,,,,,,,
5483,λέγετ᾽,λέγω,,,,,,,,,,,,,,,,,,,,v2ppma---,,,,,,,
22285,λέγητε,λέγω,,,,,,,,,,,,,,,,,,,,v2ppsa---,,,,,,,
23578,λέγοι,λέγω,,,,,,,,,,,,,,,,,,,,v3spoa---,,,,,,,
23893,λέγοιεν,λέγω,,,,,,,,,,,,,,,,,,,,v3ppoa---,,,,,,,
14196,λέγοιμεν,λέγω,,,,,,,,,,,,,,,,,,,,v1ppoa---,,,,,,,
6420,λέγοιμι,λέγω,,,,,,,,,,,,,,,,,,,,v1spoa---,,,,,,,
24060,λέγομεν,λέγω,,,,,,,,,,,,,,,,,,,,v1ppia---,,,,,,,
3567,λέγον,,λέγω,,,,,,,,,,,,,,,,,,,v-sppana-,,,,,,,
5806,λέγονθ᾽,λέγω,,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
5404,λέγοντά,λέγω,,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
23368,λέγοντα,λέγω,,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
25641,λέγονται,λέγω,,,,,,,,,,,,,,,,,,,,v3ppie---,,,,,,,
23035,λέγοντας,λέγω,,,,,,,,,,,,,,,,,,,,v-pppama-,,,,,,,
23755,λέγοντες,λέγω,,,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
24247,λέγοντι,λέγω,,,,,,,,,,,,,,,,,,,,v-sppamd-,,,,,,,
23582,λέγοντος,λέγω,,,,,,,,,,,,,,,,,,,,v-sppamg-,,,,,,,
2838,λέγοντός,λέγω,,,,,,,,,,,,,,,,,,,,v-sppamg-,,,,,,,
5907,λέγοντ᾽,λέγω,,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
25791,λέγουσί,λέγω,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
14841,λέγουσα,λέγω,,,,,,,,,,,,,,,,,,,,v-sppafn-,,,,,,,
19276,λέγουσαι,λέγω,,,,,,,,,,,,,,,,,,,,v-pppafn-,,,,,,,
3180,λέγουσαν,λέγω,,,,,,,,,,,,,,,,,,,,v-sppafa-,,,,,,,
24196,λέγουσι,λέγω,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
23967,λέγουσιν,λέγω,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
1822,λέγουσ᾽,λέγω,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
23181,λέγω,λέγω,,,,,,,,,,,,,,,,,,,,v1spia---,,,,,,,
25753,λέγωμεν,λέγω,,,,,,,,,,,,,,,,,,,,v1ppsa---,,,,,,,
23146,λέγων,λέγω,,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
706,λέγωνται,λέγω,,,,,,,,,,,,,,,,,,,,v3ppse---,,,,,,,
25796,λέγωσι,λέγω,,,,,,,,,,,,,,,,,,,,v3ppsa---,,,,,,,
25637,λέγωσιν,λέγω,,,,,,,,,,,,,,,,,,,,v3ppsa---,,,,,,,
2218,λέγ᾽,λέγω,,,,,,,,,,,,,,,,,,,,v2spma---,,,,,,,
23140,λέγῃ,λέγω,,,,,,,,,,,,,,,,,,,,v3spsa---,,,,,,,
22274,λέγῃς,λέγω,,,,,,,,,,,,,,,,,,,,v2spsa---,,,,,,,
13508,λέληθέ,  ,λανθάνω,,,,,,,,,,,,,,,,,,,v3sria---,,,,,,,
11150,λέληθε,λανθάνω,,,,,,,,,,,,,,,,,,,,v3sria---,,,,,,,
20955,λέλοιπε,λείπω,,,,,,,,,,,,,,,,,,,,v3sria---,,,,,,,
21916,λέξαι,λέγω,,,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
23560,λέξει,λέγω,,,,,,,,,,,,,,,,,,,,v3sfia---,,,,,,,
9141,λέξειεν,λέγω,,,,,,,,,,,,,,,,,,,,v3saoa---,,,,,,,
9502,λέξειν,λέγω,,,,,,,,,,,,,,,,,,,,v--fna---,,,,,,,
23643,λέξετε,λέγω,,,,,,,,,,,,,,,,,,,,v2pfia---,,,,,,,
9463,λέξοι,λέγω,,,,,,,,,,,,,,,,,,,,v3sfoa---,,,,,,,
23408,λέξομέν,λέγω,,,,,,,,,,,,,,,,,,,,v1pfia---,,,,,,,
21917,λέξον,λέγω,,,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
16111,λέξουσιν,λέγω,,,,,,,,,,,,,,,,,,,,v3pasa---,,,,,,,
23322,λέξω,λέγω,,,,,,,,,,,,,,,,,,,,v1sfia---,,,,,,,
16590,λέοντα,λέων,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
18395,λέοντας,λέων,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
11135,λέπρην,λέπρα,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
13721,λέων,  ,λέων,,,,,,,,,,,,,,,,,,,n-s---mn-,,,,,,,
10912,λήθην,,λανθάνω,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
10118,λήιον,λήιον,,,,,,,,,,,,,,,,,,,,n-s---na-,n-s---nn-,,,,,,
14203,λήμματα,,λῆμμα,,,,,,,,,,,,,,,,,,,n-p---na-,,,,,,,
25986,λήμματος,λῆμμα,,,,,,,,,,,,,,,,,,,,n-s---ng-,,,,,,,
23761,λήξεις,λήξις,,,,,,,,,,,,,,,,,,,,n-p---fa-,,,,,,,
5455,λήσει,λανθάνω,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,λήσειν,λανθάνω,,,,,,,,,,,,,,,,,,,,v--fna---,,,,,,,
4177,λήψεσθαι,λαμβάνω,,,,,,,,,,,,,,,,,,,,v--fnm---,,,,,,,
15937,λήψεσθε,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2pfim---,,,,,,,
21188,λήψεως,,λῆψις,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
21477,λίαν,λίαν,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
19613,λίβα,λίψ,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
19615,λίβες,λίψ,,,,,,,,,,,,,,,,,,,,n-p---mn-,,,,,,,
12174,λίθοισι,λίθος,,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
21297,λίθους,λίθος,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
17180,λίθῳ,λίθος,,,,,,,,,,,,,,,,,,,,n-s---md-,,,,,,,
14147,λίμνη,λίμνη,,,,,,,,,,,,,,,,,,,,n-d---fn-,,,,,,,
8301,λίμνης,λίμνη,,,,,,,,,,,,,,,,,,,,n-p---fn-,n-s---fg-,,,,,,
3075,λίμνῃ,λίμνη,,,,,,,,,,,,,,,,,,,,n-s---fd-,,,,,,,
2823,λίνοις,,λῖνον,,,,,,,,,,,,,,,,,,,n-p---md-,,,,,,,
13117,λίποιεν,λείπω,,,,,,,,,,,,,,,,,,,,v3paoa---,,,,,,,
13083,λίσσεσθαι,λίσσομαι,,,,,,,,,,,,,,,,,,,,v--pne---,,,,,,,
4150,λαβέ,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
12201,λαβέτω,λαμβάνω,,,,,,,,,,,,,,,,,,,,v3sama---,,,,,,,
3600,λαβεῖν,λαμβάνω,,,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
10431,λαβομένη,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sapmfn-,,,,,,,
7412,λαβούσης,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sapafg-,,,,,,,
1792,λαβοῦσα,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sapafn-,,,,,,,
14093,λαβροτάτῳ,λάβρος,,,,,,,,,,,,,,,,,,,,a-s---mds,,,,,,,
14769,λαβρότερος,λάβρος,,,,,,,,,,,,,,,,,,,,a-s---mnc,,,,,,,
3934,λαβόντα,  ,λαμβάνω,,,,,,,,,,,,,,,,,,,v-sapama-,,,,,,,
5114,λαβόντας,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-papama-,,,,,,,
5180,λαβόντες,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
4665,λαβών,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
4125,λαβὲ,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2sama---,,,,,,,
1842,λαβὼν,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
10778,λαγοῦ,λαγώς,,,,,,,,,,,,,,,,,,,,n-s---mg-,,,,,,,
4246,λαγχάνουσι,λαγχάνω,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
14151,λαγχανούσῃ,λαγχάνω,,,,,,,,,,,,,,,,,,,,v-sppafd-,,,,,,,
833,λαγωῶν,λαγωός,,,,,,,,,,,,,,,,,,,,n-p---mg-,,,,,,,
14698,λαγόνα,,λαγών,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
10771,λαγὸν,λαγώς,,,,,,,,,,,,,,,,,,,,n-s---ma-,,,,,,,
2243,λαγὼς,λαγώς,,,,,,,,,,,,,,,,,,,,n-p---ma-,,,,,,,
2180,λαθραίαν,,λαθραῖος,,,,,,,,,,,,,,,,,,,a-s---fa-,,,,,,,
6835,λαθραίως,,λαθραῖος,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
23964,λαθραιότατα,λαθραῖος,,,,,,,,,,,,,,,,,,,,a-p---nas,,,,,,,
4319,λαθόντες,λανθάνω,,,,,,,,,,,,,,,,,,,,v-papamn-,,,,,,,
2232,λαικαστριῶν,λαικάστρια,,,,,,,,,,,,,,,,,,,,n-p---fg-,,,,,,,
25501,λαιοῦ,λαιός,,,,,,,,,,,,,,,,,,,,a-s---ng-,,,,,,,
15274,λαιὸν,  ,,λαιός,,,,,,,,,,,,,,,,,,a-s---na-,,,,,,,
14720,λαιᾶς,λαιός,,,,,,,,,,,,,,,,,,,,a-s---fg-,,,,,,,
3728,λακωνίζειν,,λακωνίζω,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
16743,λακωνίζων,,λακωνίζω,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
16798,λακωνικῶς,,λακωνικός,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
22465,λακωνισταὶ,,λακωνιστής,,,,,,,,,,,,,,,,,,,n-p---mn-,,,,,,,
3145,λαλιήν,λαλιά,,,,,,,,,,,,,,,,,,,,n-s---fa-,,,,,,,
1164,λαλοῦντα,λαλέω,,,,,,,,,,,,,,,,,,,,v-sppama-,,,,,,,
4740,λαμβάνειν,λαμβάνω,,,,,,,,,,,,,,,,,,,,v--pna---,,,,,,,
4732,λαμβάνετε,λαμβάνω,,,,,,,,,,,,,,,,,,,,v2ppia---,,,,,,,
7898,λαμβάνοντές,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
1499,λαμβάνοντα,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-pppana-,v-sppama-,,,,,,
4341,λαμβάνοντας,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-pppama-,,,,,,,
19050,λαμβάνοντες,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-pppamn-,,,,,,,
7827,λαμβάνουσι,λαμβάνω,,,,,,,,,,,,,,,,,,,,v3ppia---,,,,,,,
3842,λαμβάνων,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sppamn-,,,,,,,
11141,λαμβανόμενον,λαμβάνω,,,,,,,,,,,,,,,,,,,,v-sppema-,,,,,,,
19137,λαμπάδος,λαμπάς,,,,,,,,,,,,,,,,,,,,n-s---fg-,,,,,,,
13256,λαμπροτάτη,λαμπρός,,,,,,,,,,,,,,,,,,,,a-s---fns,,,,,,,
7389,λαμπροτέρας,λαμπρός,,,,,,,,,,,,,,,,,,,,a-p---fac,,,,,,,
5839,λαμπροφωνότατος,,λαμπρόφωνος,,,,,,,,,,,,,,,,,,,a-s---mns,,,,,,,
17217,λαμπροῖς,λαμπρός,,,,,,,,,,,,,,,,,,,,a-p---md-,,,,,,,
17295,λαμπρὸν,λαμπρός,,,,,,,,,,,,,,,,,,,,a-s---nn-,,,,,,,
25025,λαμπρῶς,λαμπρός,,,,,,,,,,,,,,,,,,,,d--------,,,,,,,
4791,λανθανέτω,λανθάνω,,,,,,,,,,,,,,,,,,,,v3spma---,,,,,,,
8039,λαοῦ,λαός,,,,,,,,,,,,,,,,,,,,n-s---mg-,,,,,,,
8585,λασίῳ,λάσιος,,,,,,,,,,,,,,,,,,,,a-s---md-,,,,,,,
16825,λαφύροις,λάφυρα,,,,,,,,,,,,,,,,,,,,n-p---nd-,,,,,,,
6863,λαφύρων,λάφυρα,,,,,,,,,,,,,,,,,,,,n-p---ng-,,,,,,,
4351,λαχεῖν,λαγχάνω,,,,,,,,,,,,,,,,,,,,v--ana---,,,,,,,
4006,λαχόντα,λαγχάνω,,,,,,,,,,,,,,,,,,,,v-sapama-,,,,,,,
14155,λαχόντας,λαγχάνω,,,,,,,,,,,,,,,,,,,,v-papama-,,,,,,,
3800,λαχόντος,λαγχάνω,,,,,,,,,,,,,,,,,,,,v-sapamg-,,,,,,,
23273,λαχὼν,λαγχάνω,,,,,,,,,,,,,,,,,,,,v-sapamn-,,,,,,,
458,λα᾽,λα᾽,,,,,,,,,,,,,,,,,,,,m--------,,,,,,,
12025,λαῦραι,λαύρα,,,,,,,,,,,,,,,,,,,,n-p---fn-,,,,,,,
